[Step 1/500] loss=-0.03 reward_avg=0.125 tokens_per_sec=30.3 avg_response_len=38.4 adv_avg=0.00 adv_std=1.00 entropy_avg=1.27 policy_ratio=1.032
[Step 17/500] loss=0.51 reward_avg=0.125 tokens_per_sec=22.3 avg_response_len=677.6 adv_avg=0.00 adv_std=1.00 entropy_avg=0.14 policy_ratio=2.169
[Step 18/500] loss=-0.60 reward_avg=0.875 tokens_per_sec=22.8 avg_response_len=241.1 adv_avg=-0.00 adv_std=1.00 entropy_avg=0.13 policy_ratio=2.051
[Step 19/500] loss=-0.00 reward_avg=1.000 tokens_per_sec=24.4 avg_response_len=311.2 adv_avg=0.00 adv_std=0.00 entropy_avg=0.08 policy_ratio=3.311
[Step 20/500] loss=-0.00 reward_avg=0.000 tokens_per_sec=23.6 avg_response_len=235.4 adv_avg=0.00 adv_std=0.00 entropy_avg=0.21 policy_ratio=0.928
[Step 21/500] loss=-0.00 reward_avg=1.000 tokens_per_sec=24.6 avg_response_len=402.2 adv_avg=0.00 adv_std=0.00 entropy_avg=0.05 policy_ratio=1.573
[Step 22/500] loss=0.08 reward_avg=0.125 tokens_per_sec=21.4 avg_response_len=429.2 adv_avg=0.00 adv_std=1.00 entropy_avg=0.20 policy_ratio=0.761
[Step 23/500] loss=-0.00 reward_avg=0.000 tokens_per_sec=21.9 avg_response_len=349.2 adv_avg=0.00 adv_std=0.00 entropy_avg=0.19 policy_ratio=0.824
[Step 24/500] loss=-0.12 reward_avg=0.125 tokens_per_sec=23.7 avg_response_len=675.1 adv_avg=0.00 adv_std=1.00 entropy_avg=0.13 policy_ratio=1.063
[Step 25/500] loss=-0.00 reward_avg=1.000 tokens_per_sec=24.7 avg_response_len=447.1 adv_avg=0.00 adv_std=0.00 entropy_avg=0.06 policy_ratio=1.531
[Step 26/500] loss=-0.00 reward_avg=1.000 tokens_per_sec=24.8 avg_response_len=241.5 adv_avg=0.00 adv_std=0.00 entropy_avg=0.12 policy_ratio=1.082
[Step 27/500] loss=-0.00 reward_avg=1.000 tokens_per_sec=24.7 avg_response_len=297.8 adv_avg=0.00 adv_std=0.00 entropy_avg=0.11 policy_ratio=1.054
[Step 28/500] loss=-0.00 reward_avg=1.000 tokens_per_sec=24.9 avg_response_len=290.0 adv_avg=0.00 adv_std=0.00 entropy_avg=0.06 policy_ratio=1.337
[Step 29/500] loss=-0.00 reward_avg=0.000 tokens_per_sec=27.0 avg_response_len=774.6 adv_avg=0.00 adv_std=0.00 entropy_avg=0.18 policy_ratio=0.685
[Step 30/500] loss=-0.00 reward_avg=1.000 tokens_per_sec=24.6 avg_response_len=365.0 adv_avg=0.00 adv_std=0.00 entropy_avg=0.05 policy_ratio=1.087
[Step 31/500] loss=-0.00 reward_avg=1.000 tokens_per_sec=24.0 avg_response_len=246.4 adv_avg=0.00 adv_std=0.00 entropy_avg=0.08 policy_ratio=1.447
[Step 32/500] loss=-0.00 reward_avg=1.000 tokens_per_sec=25.0 avg_response_len=314.8 adv_avg=0.00 adv_std=0.00 entropy_avg=0.07 policy_ratio=1.407
[Step 33/500] loss=-0.00 reward_avg=1.000 tokens_per_sec=24.5 avg_response_len=350.9 adv_avg=0.00 adv_std=0.00 entropy_avg=0.02 policy_ratio=1.110
[Step 34/500] loss=-0.00 reward_avg=1.000 tokens_per_sec=24.4 avg_response_len=208.0 adv_avg=0.00 adv_std=0.00 entropy_avg=0.06 policy_ratio=1.198
[Step 35/500] loss=-0.00 reward_avg=1.000 tokens_per_sec=24.7 avg_response_len=375.9 adv_avg=0.00 adv_std=0.00 entropy_avg=0.09 policy_ratio=1.007
[Step 36/500] loss=0.25 reward_avg=0.375 tokens_per_sec=22.7 avg_response_len=771.5 adv_avg=0.00 adv_std=1.00 entropy_avg=0.18 policy_ratio=1.340
[Step 37/500] loss=-0.00 reward_avg=1.000 tokens_per_sec=24.6 avg_response_len=321.0 adv_avg=0.00 adv_std=0.00 entropy_avg=0.06 policy_ratio=1.830
[Step 38/500] loss=-0.00 reward_avg=1.000 tokens_per_sec=24.4 avg_response_len=147.0 adv_avg=0.00 adv_std=0.00 entropy_avg=0.06 policy_ratio=1.228
[Step 39/500] loss=-0.00 reward_avg=0.000 tokens_per_sec=19.9 avg_response_len=493.2 adv_avg=0.00 adv_std=0.00 entropy_avg=0.12 policy_ratio=1.061
[Step 40/500] loss=-0.00 reward_avg=1.000 tokens_per_sec=24.5 avg_response_len=397.4 adv_avg=0.00 adv_std=0.00 entropy_avg=0.07 policy_ratio=0.925
[Step 41/500] loss=-0.00 reward_avg=1.000 tokens_per_sec=24.7 avg_response_len=202.9 adv_avg=0.00 adv_std=0.00 entropy_avg=0.14 policy_ratio=0.946
[Step 42/500] loss=-0.57 reward_avg=0.250 tokens_per_sec=25.1 avg_response_len=238.9 adv_avg=0.00 adv_std=1.00 entropy_avg=0.25 policy_ratio=1.096
[Step 43/500] loss=-0.53 reward_avg=0.500 tokens_per_sec=22.7 avg_response_len=390.9 adv_avg=0.00 adv_std=1.00 entropy_avg=0.13 policy_ratio=0.883
[Step 44/500] loss=-1.13 reward_avg=0.250 tokens_per_sec=26.5 avg_response_len=648.0 adv_avg=0.00 adv_std=1.00 entropy_avg=0.07 policy_ratio=0.705
[Step 45/500] loss=-0.00 reward_avg=1.000 tokens_per_sec=24.6 avg_response_len=205.6 adv_avg=0.00 adv_std=0.00 entropy_avg=0.07 policy_ratio=0.937
[Step 46/500] loss=-0.00 reward_avg=1.000 tokens_per_sec=25.2 avg_response_len=297.0 adv_avg=0.00 adv_std=0.00 entropy_avg=0.08 policy_ratio=1.017
[Step 47/500] loss=-1.16 reward_avg=0.375 tokens_per_sec=24.7 avg_response_len=751.1 adv_avg=0.00 adv_std=1.00 entropy_avg=0.13 policy_ratio=1.154
[Step 48/500] loss=-0.00 reward_avg=1.000 tokens_per_sec=24.4 avg_response_len=329.5 adv_avg=0.00 adv_std=0.00 entropy_avg=0.05 policy_ratio=1.163
[Step 49/500] loss=0.10 reward_avg=0.125 tokens_per_sec=23.6 avg_response_len=657.6 adv_avg=0.00 adv_std=1.00 entropy_avg=0.10 policy_ratio=1.072
[Step 50/500] loss=-0.00 reward_avg=1.000 tokens_per_sec=24.5 avg_response_len=264.8 adv_avg=0.00 adv_std=0.00 entropy_avg=0.14 policy_ratio=0.982
[Step 51/500] loss=-0.00 reward_avg=1.000 tokens_per_sec=24.6 avg_response_len=258.8 adv_avg=0.00 adv_std=0.00 entropy_avg=0.07 policy_ratio=1.080
[Step 52/500] loss=-0.09 reward_avg=0.250 tokens_per_sec=23.9 avg_response_len=544.8 adv_avg=0.00 adv_std=1.00 entropy_avg=0.20 policy_ratio=1.006
[Step 53/500] loss=-0.00 reward_avg=1.000 tokens_per_sec=24.5 avg_response_len=234.0 adv_avg=0.00 adv_std=0.00 entropy_avg=0.04 policy_ratio=0.764
[Step 54/500] loss=-0.00 reward_avg=1.000 tokens_per_sec=24.4 avg_response_len=414.9 adv_avg=0.00 adv_std=0.00 entropy_avg=0.04 policy_ratio=1.113
[Step 55/500] loss=-0.00 reward_avg=1.000 tokens_per_sec=24.5 avg_response_len=379.1 adv_avg=0.00 adv_std=0.00 entropy_avg=0.08 policy_ratio=0.742
[Step 56/500] loss=-0.00 reward_avg=0.000 tokens_per_sec=24.7 avg_response_len=266.0 adv_avg=0.00 adv_std=0.00 entropy_avg=0.14 policy_ratio=1.109
[Step 57/500] loss=-0.79 reward_avg=0.375 tokens_per_sec=27.2 avg_response_len=316.1 adv_avg=0.00 adv_std=1.00 entropy_avg=0.18 policy_ratio=2.117
[Step 58/500] loss=-0.00 reward_avg=1.000 tokens_per_sec=24.6 avg_response_len=252.2 adv_avg=0.00 adv_std=0.00 entropy_avg=0.10 policy_ratio=1.099
[Step 59/500] loss=-0.00 reward_avg=0.000 tokens_per_sec=24.7 avg_response_len=381.2 adv_avg=0.00 adv_std=0.00 entropy_avg=0.07 policy_ratio=1.376
[Step 60/500] loss=-0.34 reward_avg=0.750 tokens_per_sec=25.0 avg_response_len=706.0 adv_avg=-0.00 adv_std=1.00 entropy_avg=0.14 policy_ratio=1.433
[Step 61/500] loss=-0.00 reward_avg=0.000 tokens_per_sec=23.4 avg_response_len=502.5 adv_avg=0.00 adv_std=0.00 entropy_avg=0.17 policy_ratio=1.054
[Step 62/500] loss=-0.00 reward_avg=1.000 tokens_per_sec=24.5 avg_response_len=539.5 adv_avg=0.00 adv_std=0.00 entropy_avg=0.06 policy_ratio=0.833
[Step 63/500] loss=-0.00 reward_avg=1.000 tokens_per_sec=23.8 avg_response_len=416.9 adv_avg=0.00 adv_std=0.00 entropy_avg=0.07 policy_ratio=1.182
[Step 64/500] loss=-0.00 reward_avg=1.000 tokens_per_sec=24.2 avg_response_len=280.4 adv_avg=0.00 adv_std=0.00 entropy_avg=0.07 policy_ratio=0.776
[Step 65/500] loss=-0.00 reward_avg=1.000 tokens_per_sec=24.6 avg_response_len=294.0 adv_avg=0.00 adv_std=0.00 entropy_avg=0.06 policy_ratio=0.613
[Step 66/500] loss=-0.22 reward_avg=0.375 tokens_per_sec=24.0 avg_response_len=574.0 adv_avg=0.00 adv_std=1.00 entropy_avg=0.19 policy_ratio=0.732
[Step 67/500] loss=-0.00 reward_avg=0.000 tokens_per_sec=20.5 avg_response_len=379.9 adv_avg=0.00 adv_std=0.00 entropy_avg=0.27 policy_ratio=0.767
[Step 68/500] loss=-0.00 reward_avg=1.000 tokens_per_sec=24.2 avg_response_len=678.0 adv_avg=0.00 adv_std=0.00 entropy_avg=0.04 policy_ratio=0.927
[Step 69/500] loss=-0.00 reward_avg=0.000 tokens_per_sec=24.6 avg_response_len=425.4 adv_avg=0.00 adv_std=0.00 entropy_avg=0.09 policy_ratio=0.939
[Step 70/500] loss=-0.00 reward_avg=1.000 tokens_per_sec=24.6 avg_response_len=162.1 adv_avg=0.00 adv_std=0.00 entropy_avg=0.05 policy_ratio=0.836
[Step 71/500] loss=-0.00 reward_avg=1.000 tokens_per_sec=25.5 avg_response_len=421.8 adv_avg=0.00 adv_std=0.00 entropy_avg=0.09 policy_ratio=0.867
[Step 72/500] loss=-0.00 reward_avg=1.000 tokens_per_sec=24.3 avg_response_len=544.2 adv_avg=0.00 adv_std=0.00 entropy_avg=0.06 policy_ratio=1.471
[Step 73/500] loss=-0.00 reward_avg=1.000 tokens_per_sec=24.7 avg_response_len=525.6 adv_avg=0.00 adv_std=0.00 entropy_avg=0.05 policy_ratio=0.856
[Step 74/500] loss=-0.00 reward_avg=1.000 tokens_per_sec=25.0 avg_response_len=304.9 adv_avg=0.00 adv_std=0.00 entropy_avg=0.06 policy_ratio=0.965
[Step 75/500] loss=-0.07 reward_avg=0.500 tokens_per_sec=22.7 avg_response_len=539.4 adv_avg=0.00 adv_std=1.00 entropy_avg=0.16 policy_ratio=0.930
[Step 76/500] loss=-0.00 reward_avg=1.000 tokens_per_sec=24.5 avg_response_len=319.0 adv_avg=0.00 adv_std=0.00 entropy_avg=0.04 policy_ratio=1.324
[Step 77/500] loss=-0.00 reward_avg=0.000 tokens_per_sec=24.2 avg_response_len=524.5 adv_avg=0.00 adv_std=0.00 entropy_avg=0.08 policy_ratio=1.243
[Step 78/500] loss=-0.00 reward_avg=1.000 tokens_per_sec=24.7 avg_response_len=276.0 adv_avg=0.00 adv_std=0.00 entropy_avg=0.05 policy_ratio=1.696
[Step 79/500] loss=-1.69 reward_avg=0.625 tokens_per_sec=24.6 avg_response_len=587.9 adv_avg=-0.00 adv_std=1.00 entropy_avg=0.06 policy_ratio=2.412
[Step 80/500] loss=-0.09 reward_avg=0.875 tokens_per_sec=22.1 avg_response_len=530.1 adv_avg=-0.00 adv_std=1.00 entropy_avg=0.17 policy_ratio=0.835
[Step 81/500] loss=-0.14 reward_avg=0.875 tokens_per_sec=24.2 avg_response_len=425.5 adv_avg=-0.00 adv_std=1.00 entropy_avg=0.07 policy_ratio=1.867
[Step 82/500] loss=-0.38 reward_avg=0.875 tokens_per_sec=24.2 avg_response_len=488.1 adv_avg=0.00 adv_std=1.00 entropy_avg=0.08 policy_ratio=1.086
[Step 83/500] loss=-0.00 reward_avg=1.000 tokens_per_sec=24.2 avg_response_len=188.0 adv_avg=0.00 adv_std=0.00 entropy_avg=0.04 policy_ratio=0.879
[Step 84/500] loss=-0.00 reward_avg=1.000 tokens_per_sec=24.3 avg_response_len=617.0 adv_avg=0.00 adv_std=0.00 entropy_avg=0.04 policy_ratio=1.214
[Step 85/500] loss=-0.00 reward_avg=1.000 tokens_per_sec=24.4 avg_response_len=308.0 adv_avg=0.00 adv_std=0.00 entropy_avg=0.03 policy_ratio=1.401
[Step 86/500] loss=-0.00 reward_avg=1.000 tokens_per_sec=24.4 avg_response_len=145.8 adv_avg=0.00 adv_std=0.00 entropy_avg=0.07 policy_ratio=0.974
[Step 87/500] loss=-0.00 reward_avg=1.000 tokens_per_sec=24.5 avg_response_len=341.9 adv_avg=0.00 adv_std=0.00 entropy_avg=0.03 policy_ratio=1.075
[Step 88/500] loss=-0.53 reward_avg=0.875 tokens_per_sec=21.0 avg_response_len=482.9 adv_avg=-0.00 adv_std=1.00 entropy_avg=0.08 policy_ratio=1.651
[Step 89/500] loss=-0.02 reward_avg=0.375 tokens_per_sec=23.3 avg_response_len=581.5 adv_avg=0.00 adv_std=1.00 entropy_avg=0.13 policy_ratio=0.420
[Step 90/500] loss=-0.30 reward_avg=0.750 tokens_per_sec=24.0 avg_response_len=550.5 adv_avg=-0.00 adv_std=1.00 entropy_avg=0.19 policy_ratio=1.671
[Step 91/500] loss=-0.07 reward_avg=0.375 tokens_per_sec=21.4 avg_response_len=388.8 adv_avg=0.00 adv_std=1.00 entropy_avg=0.12 policy_ratio=1.032
[Step 92/500] loss=-0.00 reward_avg=1.000 tokens_per_sec=23.9 avg_response_len=255.9 adv_avg=0.00 adv_std=0.00 entropy_avg=0.06 policy_ratio=0.394
[Step 93/500] loss=-0.00 reward_avg=1.000 tokens_per_sec=24.7 avg_response_len=608.6 adv_avg=0.00 adv_std=0.00 entropy_avg=0.06 policy_ratio=0.914
[Step 94/500] loss=0.10 reward_avg=0.500 tokens_per_sec=26.5 avg_response_len=406.5 adv_avg=0.00 adv_std=1.00 entropy_avg=0.06 policy_ratio=1.044
[Step 95/500] loss=-0.00 reward_avg=0.000 tokens_per_sec=24.6 avg_response_len=303.0 adv_avg=0.00 adv_std=0.00 entropy_avg=0.03 policy_ratio=0.862
[Step 96/500] loss=-0.00 reward_avg=1.000 tokens_per_sec=24.9 avg_response_len=270.2 adv_avg=0.00 adv_std=0.00 entropy_avg=0.04 policy_ratio=1.198
[Step 97/500] loss=-0.00 reward_avg=1.000 tokens_per_sec=23.8 avg_response_len=373.6 adv_avg=0.00 adv_std=0.00 entropy_avg=0.08 policy_ratio=1.815
[Step 98/500] loss=-0.00 reward_avg=1.000 tokens_per_sec=25.1 avg_response_len=488.1 adv_avg=0.00 adv_std=0.00 entropy_avg=0.04 policy_ratio=1.562
[Step 99/500] loss=-0.00 reward_avg=1.000 tokens_per_sec=24.7 avg_response_len=267.4 adv_avg=0.00 adv_std=0.00 entropy_avg=0.07 policy_ratio=2.066
[Step 100/500] loss=-1.03 reward_avg=0.625 tokens_per_sec=24.5 avg_response_len=359.6 adv_avg=-0.00 adv_std=1.00 entropy_avg=0.05 policy_ratio=1.522
[Step 101/500] loss=-2.06 reward_avg=0.125 tokens_per_sec=24.3 avg_response_len=289.6 adv_avg=0.00 adv_std=1.00 entropy_avg=0.06 policy_ratio=0.845
[Step 102/500] loss=-0.00 reward_avg=1.000 tokens_per_sec=24.2 avg_response_len=589.0 adv_avg=0.00 adv_std=0.00 entropy_avg=0.04 policy_ratio=0.723
[Step 103/500] loss=-2.12 reward_avg=0.875 tokens_per_sec=22.8 avg_response_len=566.8 adv_avg=-0.00 adv_std=1.00 entropy_avg=0.07 policy_ratio=10.011
[Step 104/500] loss=-0.00 reward_avg=1.000 tokens_per_sec=24.4 avg_response_len=177.0 adv_avg=0.00 adv_std=0.00 entropy_avg=0.05 policy_ratio=0.495
[Step 105/500] loss=-0.00 reward_avg=1.000 tokens_per_sec=24.2 avg_response_len=214.9 adv_avg=0.00 adv_std=0.00 entropy_avg=0.08 policy_ratio=1.511
[Step 106/500] loss=-0.00 reward_avg=1.000 tokens_per_sec=24.5 avg_response_len=219.0 adv_avg=0.00 adv_std=0.00 entropy_avg=0.05 policy_ratio=0.740
[Step 107/500] loss=-0.00 reward_avg=1.000 tokens_per_sec=24.5 avg_response_len=200.0 adv_avg=0.00 adv_std=0.00 entropy_avg=0.03 policy_ratio=1.058
[Step 108/500] loss=-0.00 reward_avg=0.000 tokens_per_sec=24.3 avg_response_len=233.4 adv_avg=0.00 adv_std=0.00 entropy_avg=0.11 policy_ratio=1.049
[Step 109/500] loss=-0.00 reward_avg=1.000 tokens_per_sec=23.8 avg_response_len=382.0 adv_avg=0.00 adv_std=0.00 entropy_avg=0.02 policy_ratio=1.230
[Step 110/500] loss=-0.00 reward_avg=0.000 tokens_per_sec=24.9 avg_response_len=642.4 adv_avg=0.00 adv_std=0.00 entropy_avg=0.15 policy_ratio=1.184
[Step 111/500] loss=-0.00 reward_avg=1.000 tokens_per_sec=24.5 avg_response_len=209.0 adv_avg=0.00 adv_std=0.00 entropy_avg=0.05 policy_ratio=0.859
[Step 112/500] loss=-0.00 reward_avg=0.000 tokens_per_sec=24.7 avg_response_len=1024.0 adv_avg=0.00 adv_std=0.00 entropy_avg=0.09 policy_ratio=0.921
[Step 113/500] loss=-0.00 reward_avg=1.000 tokens_per_sec=24.3 avg_response_len=267.4 adv_avg=0.00 adv_std=0.00 entropy_avg=0.05 policy_ratio=0.967
[Step 114/500] loss=-0.00 reward_avg=1.000 tokens_per_sec=23.7 avg_response_len=228.0 adv_avg=0.00 adv_std=0.00 entropy_avg=0.06 policy_ratio=0.950
[Step 115/500] loss=-0.00 reward_avg=1.000 tokens_per_sec=23.8 avg_response_len=231.8 adv_avg=0.00 adv_std=0.00 entropy_avg=0.06 policy_ratio=1.200
[Step 116/500] loss=-0.00 reward_avg=1.000 tokens_per_sec=24.5 avg_response_len=350.0 adv_avg=0.00 adv_std=0.00 entropy_avg=0.04 policy_ratio=0.999
[Step 117/500] loss=-0.20 reward_avg=0.250 tokens_per_sec=25.2 avg_response_len=600.2 adv_avg=0.00 adv_std=1.00 entropy_avg=0.09 policy_ratio=0.303
[Step 118/500] loss=-0.00 reward_avg=1.000 tokens_per_sec=25.0 avg_response_len=247.2 adv_avg=0.00 adv_std=0.00 entropy_avg=0.04 policy_ratio=1.037
[Step 119/500] loss=-0.00 reward_avg=0.000 tokens_per_sec=24.0 avg_response_len=694.8 adv_avg=0.00 adv_std=0.00 entropy_avg=0.22 policy_ratio=1.308
[Step 120/500] loss=-0.00 reward_avg=1.000 tokens_per_sec=24.9 avg_response_len=379.4 adv_avg=0.00 adv_std=0.00 entropy_avg=0.05 policy_ratio=1.366
[Step 121/500] loss=-0.00 reward_avg=0.000 tokens_per_sec=26.3 avg_response_len=763.4 adv_avg=0.00 adv_std=0.00 entropy_avg=0.13 policy_ratio=0.986
[Step 122/500] loss=-0.00 reward_avg=0.000 tokens_per_sec=26.6 avg_response_len=637.5 adv_avg=0.00 adv_std=0.00 entropy_avg=0.15 policy_ratio=1.304
[Step 123/500] loss=-0.95 reward_avg=0.125 tokens_per_sec=22.8 avg_response_len=955.5 adv_avg=0.00 adv_std=1.00 entropy_avg=0.12 policy_ratio=2.087
[Step 124/500] loss=0.00 reward_avg=0.875 tokens_per_sec=24.7 avg_response_len=212.0 adv_avg=0.00 adv_std=1.00 entropy_avg=0.11 policy_ratio=1.202
[Step 125/500] loss=0.17 reward_avg=0.250 tokens_per_sec=24.4 avg_response_len=743.8 adv_avg=0.00 adv_std=1.00 entropy_avg=0.18 policy_ratio=0.618
[Step 126/500] loss=-0.45 reward_avg=0.875 tokens_per_sec=23.3 avg_response_len=596.0 adv_avg=0.00 adv_std=1.00 entropy_avg=0.07 policy_ratio=1.271
[Step 127/500] loss=-0.25 reward_avg=0.750 tokens_per_sec=23.8 avg_response_len=641.0 adv_avg=-0.00 adv_std=1.00 entropy_avg=0.10 policy_ratio=0.939
[Step 128/500] loss=-0.00 reward_avg=1.000 tokens_per_sec=24.8 avg_response_len=384.4 adv_avg=0.00 adv_std=0.00 entropy_avg=0.08 policy_ratio=1.544
[Step 129/500] loss=-0.00 reward_avg=1.000 tokens_per_sec=24.6 avg_response_len=640.8 adv_avg=0.00 adv_std=0.00 entropy_avg=0.04 policy_ratio=0.891
[Step 130/500] loss=-0.00 reward_avg=1.000 tokens_per_sec=24.5 avg_response_len=362.0 adv_avg=0.00 adv_std=0.00 entropy_avg=0.04 policy_ratio=2.201
[Step 131/500] loss=-0.00 reward_avg=1.000 tokens_per_sec=24.8 avg_response_len=246.5 adv_avg=0.00 adv_std=0.00 entropy_avg=0.06 policy_ratio=1.143
[Step 132/500] loss=-0.00 reward_avg=1.000 tokens_per_sec=24.1 avg_response_len=238.6 adv_avg=0.00 adv_std=0.00 entropy_avg=0.11 policy_ratio=1.713
[Step 133/500] loss=-0.00 reward_avg=1.000 tokens_per_sec=23.2 avg_response_len=774.4 adv_avg=0.00 adv_std=0.00 entropy_avg=0.06 policy_ratio=1.074
[Step 134/500] loss=-0.00 reward_avg=0.000 tokens_per_sec=27.9 avg_response_len=420.5 adv_avg=0.00 adv_std=0.00 entropy_avg=0.11 policy_ratio=1.383
[Step 135/500] loss=-0.00 reward_avg=1.000 tokens_per_sec=24.5 avg_response_len=222.0 adv_avg=0.00 adv_std=0.00 entropy_avg=0.05 policy_ratio=2.055
[Step 136/500] loss=-0.00 reward_avg=1.000 tokens_per_sec=25.0 avg_response_len=178.8 adv_avg=0.00 adv_std=0.00 entropy_avg=0.12 policy_ratio=0.949
[Step 137/500] loss=-0.00 reward_avg=1.000 tokens_per_sec=24.3 avg_response_len=535.0 adv_avg=0.00 adv_std=0.00 entropy_avg=0.05 policy_ratio=0.673
[Step 138/500] loss=-0.00 reward_avg=0.000 tokens_per_sec=22.4 avg_response_len=401.4 adv_avg=0.00 adv_std=0.00 entropy_avg=0.09 policy_ratio=1.016
[Step 139/500] loss=-0.00 reward_avg=0.000 tokens_per_sec=23.7 avg_response_len=454.6 adv_avg=0.00 adv_std=0.00 entropy_avg=0.16 policy_ratio=0.733
[Step 140/500] loss=-0.00 reward_avg=0.000 tokens_per_sec=25.1 avg_response_len=561.9 adv_avg=0.00 adv_std=0.00 entropy_avg=0.06 policy_ratio=1.412
[Step 141/500] loss=-0.00 reward_avg=1.000 tokens_per_sec=24.2 avg_response_len=185.0 adv_avg=0.00 adv_std=0.00 entropy_avg=0.04 policy_ratio=0.712
[Step 142/500] loss=-0.03 reward_avg=0.125 tokens_per_sec=27.1 avg_response_len=849.8 adv_avg=0.00 adv_std=1.00 entropy_avg=0.16 policy_ratio=1.698
[Step 143/500] loss=0.52 reward_avg=0.875 tokens_per_sec=25.2 avg_response_len=300.1 adv_avg=-0.00 adv_std=1.00 entropy_avg=0.16 policy_ratio=1.345
[Step 144/500] loss=-2.17 reward_avg=0.250 tokens_per_sec=22.8 avg_response_len=667.2 adv_avg=0.00 adv_std=1.00 entropy_avg=0.11 policy_ratio=2.281
[Step 145/500] loss=-0.00 reward_avg=1.000 tokens_per_sec=24.5 avg_response_len=248.4 adv_avg=0.00 adv_std=0.00 entropy_avg=0.05 policy_ratio=0.762
[Step 146/500] loss=-0.00 reward_avg=1.000 tokens_per_sec=24.8 avg_response_len=268.9 adv_avg=0.00 adv_std=0.00 entropy_avg=0.04 policy_ratio=1.201
[Step 147/500] loss=-2.04 reward_avg=0.125 tokens_per_sec=24.5 avg_response_len=414.6 adv_avg=0.00 adv_std=1.00 entropy_avg=0.12 policy_ratio=1.049
[Step 148/500] loss=-0.00 reward_avg=1.000 tokens_per_sec=24.4 avg_response_len=198.5 adv_avg=0.00 adv_std=0.00 entropy_avg=0.05 policy_ratio=0.959
[Step 149/500] loss=-0.00 reward_avg=1.000 tokens_per_sec=24.3 avg_response_len=331.8 adv_avg=0.00 adv_std=0.00 entropy_avg=0.03 policy_ratio=1.014
[Step 150/500] loss=-0.00 reward_avg=0.000 tokens_per_sec=23.9 avg_response_len=580.5 adv_avg=0.00 adv_std=0.00 entropy_avg=0.06 policy_ratio=0.901
[Step 151/500] loss=-0.00 reward_avg=1.000 tokens_per_sec=24.6 avg_response_len=181.0 adv_avg=0.00 adv_std=0.00 entropy_avg=0.03 policy_ratio=0.832
[Step 152/500] loss=-0.00 reward_avg=1.000 tokens_per_sec=24.4 avg_response_len=371.2 adv_avg=0.00 adv_std=0.00 entropy_avg=0.04 policy_ratio=0.620
